	index	avg	cond	id	texture	direction
11557	1559	6.844444444444445	cold_november	f3734784	Gravel	143
12198	2200	6.844444444444445	cold_november	f374f2a0	Gravel	143
13071	3073	6.844444444444445	cold_november	f37657a8	Gravel	143
13747	3749	6.844444444444445	cold_november	f377ef8c	Gravel	143
14604	4606	6.844444444444445	cold_november	f3797e38	Gravel	143
15108	5110	6.844444444444445	cold_november	f37a423c	Gravel	143
15551	5553	6.844444444444445	cold_november	f37ae8a4	Gravel	143
16627	6629	6.844444444444445	cold_november	f37cc28c	Gravel	143
17878	7880	6.844444444444445	cold_november	f37ead7c	Gravel	143
18082	8084	6.844444444444445	cold_november	f37f004c	Gravel	143
18989	8991	6.844444444444445	cold_november	f384eade	Gravel	143
10293	295	6.866666666666667	cold_november	f3711176	Gravel	144
10508	510	6.866666666666667	cold_november	f371754e	Gravel	144
11381	1383	6.866666666666667	cold_november	f372e1c2	Gravel	144
12623	2625	6.866666666666667	cold_november	f3759f52	Gravel	144
12821	2823	6.866666666666667	cold_november	f375ee80	Gravel	144
13745	3747	6.866666666666667	cold_november	f377eeb0	Gravel	144
14280	4282	6.866666666666667	cold_november	f378f1ac	Gravel	144
15202	5204	6.866666666666667	cold_november	f37a662c	Gravel	144
16117	6119	6.866666666666667	cold_november	f37bfe38	Gravel	144
16379	6381	6.866666666666667	cold_november	f37c64b8	Gravel	144
16721	6723	6.866666666666667	cold_november	f37cec80	Gravel	144
17485	7487	6.866666666666667	cold_november	f37e1ac4	Gravel	144
18680	8682	6.866666666666667	cold_november	f3846a0a	Gravel	144
19958	9960	6.866666666666667	cold_november	f3865914	Gravel	144
10877	879	6.888888888888889	cold_november	f3720bd0	Gravel	145
13336	3338	6.888888888888889	cold_november	f3772246	Gravel	145
13943	3945	6.888888888888889	cold_november	f378616a	Gravel	145
14738	4740	6.888888888888889	cold_november	f379b0f6	Gravel	145
14954	4956	6.888888888888889	cold_november	f37a06f0	Gravel	145
16944	6946	6.888888888888889	cold_november	f37d4798	Gravel	145
18070	8072	6.888888888888889	cold_november	f37efb74	Gravel	145
10182	184	6.911111111111111	cold_november	f370dcce	Gravel	146
11633	1635	6.911111111111111	cold_november	f3737df8	Gravel	146
11724	1726	6.911111111111111	cold_november	f373c312	Gravel	146
12844	2846	6.911111111111111	cold_november	f375f6fa	Gravel	146
15097	5099	6.911111111111111	cold_november	f37a3bf2	Gravel	146
15336	5338	6.911111111111111	cold_november	f37a97c8	Gravel	146
15599	5601	6.911111111111111	cold_november	f37afa38	Gravel	146
15983	5985	6.911111111111111	cold_november	f37bb86a	Gravel	146
16747	6749	6.911111111111111	cold_november	f37cf658	Gravel	146
17307	7309	6.911111111111111	cold_november	f37dd71c	Gravel	146
18905	8907	6.911111111111111	cold_november	f384c8d8	Gravel	146
18979	8981	6.911111111111111	cold_november	f384e746	Gravel	146
19090	9092	6.911111111111111	cold_november	f3851112	Gravel	146
19180	9182	6.911111111111111	cold_november	f38532c8	Gravel	146
19815	9817	6.911111111111111	cold_november	f38623c2	Gravel	146
10759	761	6.933333333333334	cold_november	f371def8	Gravel	147
12255	2257	6.933333333333334	cold_november	f3750c5e	Gravel	147
15217	5219	6.933333333333334	cold_november	f37a6bf4	Gravel	147
15357	5359	6.933333333333334	cold_november	f37a9fc0	Gravel	147
16002	6004	6.933333333333334	cold_november	f37bc3aa	Gravel	147
18441	8443	6.933333333333334	cold_november	f3840e84	Gravel	147
18972	8974	6.933333333333334	cold_november	f384e4a8	Gravel	147
19845	9847	6.933333333333334	cold_november	f3862ef8	Gravel	147
10738	740	6.955555555555556	cold_november	f371d75a	Gravel	148
12745	2747	6.955555555555556	cold_november	f375ccca	Gravel	148
17820	7822	6.955555555555556	cold_november	f37e97a6	Gravel	148
19046	9048	6.955555555555556	cold_november	f385008c	Gravel	148
19975	9977	6.955555555555556	cold_november	f3865f68	Gravel	148
10758	760	6.977777777777778	cold_november	f371de9e	Gravel	149
11252	1254	6.977777777777778	cold_november	f372aeaa	Gravel	149
12962	2964	6.977777777777778	cold_november	f3762332	Gravel	149
13411	3413	6.977777777777778	cold_november	f37741cc	Gravel	149
13476	3478	6.977777777777778	cold_november	f3775ec8	Gravel	149
17042	7044	6.977777777777778	cold_november	f37d6bb0	Gravel	149
18869	8871	6.977777777777778	cold_november	f384bb54	Gravel	149
19126	9128	6.977777777777778	cold_november	f3851eaa	Gravel	149
19211	9213	6.977777777777778	cold_november	f3853de0	Gravel	149
19988	9990	6.977777777777778	cold_november	f3866472	Gravel	149
11358	1360	7.000000000000001	cold_november	f372d98e	Gravel	150
12521	2523	7.000000000000001	cold_november	f3757644	Gravel	150
13006	3008	7.000000000000001	cold_november	f3763444	Gravel	150
13524	3526	7.000000000000001	cold_november	f3777386	Gravel	150
13818	3820	7.000000000000001	cold_november	f37831f4	Gravel	150
15093	5095	7.000000000000001	cold_november	f37a3a80	Gravel	150
15193	5195	7.000000000000001	cold_november	f37a61d6	Gravel	150
17154	7156	7.000000000000001	cold_november	f37d957c	Gravel	150
17588	7590	7.000000000000001	cold_november	f37e4206	Gravel	150
12029	2031	7.022222222222223	cold_november	f374971a	Gravel	151
12046	2048	7.022222222222223	cold_november	f3749d96	Gravel	151
12721	2723	7.022222222222223	cold_november	f375c414	Gravel	151
12989	2991	7.022222222222223	cold_november	f3762e18	Gravel	151
13147	3149	7.022222222222223	cold_november	f37691b4	Gravel	151
13275	3277	7.022222222222223	cold_november	f376ea92	Gravel	151
14018	4020	7.022222222222223	cold_november	f378856e	Gravel	151
14843	4845	7.022222222222223	cold_november	f379dcfc	Gravel	151
15421	5423	7.022222222222223	cold_november	f37ab7ee	Gravel	151
17357	7359	7.022222222222223	cold_november	f37de9be	Gravel	151
17757	7759	7.022222222222223	cold_november	f37e809a	Gravel	151
18095	8097	7.022222222222223	cold_november	f37f04fc	Gravel	151
18481	8483	7.022222222222223	cold_november	f3841dde	Gravel	151
18843	8845	7.022222222222223	cold_november	f384b186	Gravel	151
18863	8865	7.022222222222223	cold_november	f384b8e8	Gravel	151
19092	9094	7.022222222222223	cold_november	f38511c6	Gravel	151
11796	1798	7.044444444444445	cold_november	f3740ad4	Gravel	152
11925	1927	7.044444444444445	cold_november	f3746e7a	Gravel	152
13115	3117	7.044444444444445	cold_november	f37682a0	Gravel	152
13130	3132	7.044444444444445	cold_november	f3768b24	Gravel	152
15755	5757	7.044444444444445	cold_november	f37b3e8a	Gravel	152
15915	5917	7.044444444444445	cold_november	f37b8c64	Gravel	152
16659	6661	7.044444444444445	cold_november	f37cce6c	Gravel	152
17007	7009	7.044444444444445	cold_november	f37d5efe	Gravel	152
17624	7626	7.044444444444445	cold_november	f37e4ed6	Gravel	152
11111	1113	7.066666666666667	cold_november	f372798a	Gravel	153
13417	3419	7.066666666666667	cold_november	f377450a	Gravel	153
13667	3669	7.066666666666667	cold_november	f377c688	Gravel	153
15107	5109	7.066666666666667	cold_november	f37a41e2	Gravel	153
15730	5732	7.066666666666667	cold_november	f37b31ec	Gravel	153
15997	5999	7.066666666666667	cold_november	f37bc12a	Gravel	153
16455	6457	7.066666666666667	cold_november	f37c8178	Gravel	153
16701	6703	7.066666666666667	cold_november	f37cddf8	Gravel	153
17432	7434	7.066666666666667	cold_november	f37e06d8	Gravel	153
18053	8055	7.066666666666667	cold_november	f37ef4f8	Gravel	153
18792	8794	7.066666666666667	cold_november	f3849ea8	Gravel	153
19410	9412	7.066666666666667	cold_november	f38588b8	Gravel	153
10840	842	7.0888888888888895	cold_november	f371fe10	Gravel	154
11852	1854	7.0888888888888895	cold_november	f37437ac	Gravel	154
12510	2512	7.0888888888888895	cold_november	f3757220	Gravel	154
13395	3397	7.0888888888888895	cold_november	f3773af6	Gravel	154
15499	5501	7.0888888888888895	cold_november	f37ad4ea	Gravel	154
15512	5514	7.0888888888888895	cold_november	f37ad99a	Gravel	154
15623	5625	7.0888888888888895	cold_november	f37b03e8	Gravel	154
16516	6518	7.0888888888888895	cold_november	f37c9848	Gravel	154
16877	6879	7.0888888888888895	cold_november	f37d2dda	Gravel	154
18040	8042	7.0888888888888895	cold_november	f37ef048	Gravel	154
18944	8946	7.0888888888888895	cold_november	f384d77e	Gravel	154
19904	9906	7.0888888888888895	cold_november	f3864528	Gravel	154
12182	2184	7.111111111111112	cold_november	f374d7a2	Gravel	155
13651	3653	7.111111111111112	cold_november	f377bed6	Gravel	155
14725	4727	7.111111111111112	cold_november	f379abe2	Gravel	155
16612	6614	7.111111111111112	cold_november	f37cbd00	Gravel	155
18097	8099	7.111111111111112	cold_november	f37f05b0	Gravel	155
18322	8324	7.111111111111112	cold_november	f37f5966	Gravel	155
10593	595	7.133333333333334	cold_november	f371960a	Gravel	156
11188	1190	7.133333333333334	cold_november	f37296ae	Gravel	156
11820	1822	7.133333333333334	cold_november	f3741f9c	Gravel	156
12968	2970	7.133333333333334	cold_november	f376259e	Gravel	156
13019	3021	7.133333333333334	cold_november	f3763930	Gravel	156
13089	3091	7.133333333333334	cold_november	f37665ae	Gravel	156
14209	4211	7.133333333333334	cold_november	f378ce52	Gravel	156
14361	4363	7.133333333333334	cold_november	f3791c36	Gravel	156
16001	6003	7.133333333333334	cold_november	f37bc332	Gravel	156
18273	8275	7.133333333333334	cold_november	f37f471e	Gravel	156
18724	8726	7.133333333333334	cold_november	f3848224	Gravel	156
18984	8986	7.133333333333334	cold_november	f384e912	Gravel	156
19734	9736	7.133333333333334	cold_november	f38604fa	Gravel	156
10143	145	7.155555555555556	cold_november	f370ccca	Gravel	157
10334	336	7.155555555555556	cold_november	f371244a	Gravel	157
11048	1050	7.155555555555556	cold_november	f372621a	Gravel	157
11119	1121	7.155555555555556	cold_november	f3727c64	Gravel	157
13176	3178	7.155555555555556	cold_november	f3769c90	Gravel	157
13242	3244	7.155555555555556	cold_november	f376d304	Gravel	157
15177	5179	7.155555555555556	cold_november	f37a5be6	Gravel	157
15283	5285	7.155555555555556	cold_november	f37a844a	Gravel	157
15632	5634	7.155555555555556	cold_november	f37b0758	Gravel	157
16600	6602	7.155555555555556	cold_november	f37cb882	Gravel	157
18971	8973	7.155555555555556	cold_november	f384e444	Gravel	157
19526	9528	7.155555555555556	cold_november	f385b482	Gravel	157
19588	9590	7.155555555555556	cold_november	f385cc10	Gravel	157
10035	37	7.177777777777778	cold_november	f370a01a	Gravel	158
10455	457	7.177777777777778	cold_november	f37159ba	Gravel	158
10624	626	7.177777777777778	cold_november	f371a2f8	Gravel	158
11578	1580	7.177777777777778	cold_november	f3735602	Gravel	158
13717	3719	7.177777777777778	cold_november	f377e1e0	Gravel	158
15820	5822	7.177777777777778	cold_november	f37b565e	Gravel	158
15955	5957	7.177777777777778	cold_november	f37baca8	Gravel	158
16059	6061	7.177777777777778	cold_november	f37be1be	Gravel	158
17615	7617	7.177777777777778	cold_november	f37e4ba2	Gravel	158
19307	9309	7.177777777777778	cold_november	f38561f8	Gravel	158
19419	9421	7.177777777777778	cold_november	f3858c32	Gravel	158
10643	645	7.2	cold_november	f371abae	Gravel	159
12434	2436	7.2	cold_november	f375560a	Gravel	159
12936	2938	7.2	cold_november	f37619be	Gravel	159
13080	3082	7.2	cold_november	f3765da2	Gravel	159
13946	3948	7.2	cold_november	f3786278	Gravel	159
15422	5424	7.2	cold_november	f37ab848	Gravel	159
16021	6023	7.2	cold_november	f37bcd1e	Gravel	159
19075	9077	7.2	cold_november	f3850ba4	Gravel	159
10489	491	7.222222222222223	cold_november	f3716df6	Gravel	160
10534	536	7.222222222222223	cold_november	f3717f6c	Gravel	160
16030	6032	7.222222222222223	cold_november	f37bd1e2	Gravel	160
17049	7051	7.222222222222223	cold_november	f37d6e62	Gravel	160
17226	7228	7.222222222222223	cold_november	f37db0e8	Gravel	160
17888	7890	7.222222222222223	cold_november	f37eb146	Gravel	160
10796	798	7.244444444444445	cold_november	f371ed1c	Gravel	161
13548	3550	7.244444444444445	cold_november	f3777f2a	Gravel	161
13571	3573	7.244444444444445	cold_november	f37788da	Gravel	161
14938	4940	7.244444444444445	cold_november	f37a0128	Gravel	161
16802	6804	7.244444444444445	cold_november	f37d0c1a	Gravel	161
17489	7491	7.244444444444445	cold_november	f37e1c2c	Gravel	161
17589	7591	7.244444444444445	cold_november	f37e4260	Gravel	161
10173	175	7.2666666666666675	cold_november	f370d90e	Gravel	162
11121	1123	7.2666666666666675	cold_november	f3727d2c	Gravel	162
13270	3272	7.2666666666666675	cold_november	f376e8bc	Gravel	162
14488	4490	7.2666666666666675	cold_november	f3794bb6	Gravel	162
17994	7996	7.2666666666666675	cold_november	f37ed84c	Gravel	162
18507	8509	7.2666666666666675	cold_november	f38427e8	Gravel	162
18590	8592	7.2666666666666675	cold_november	f3844804	Gravel	162
12161	2163	7.28888888888889	cold_november	f374cf82	Gravel	163
12978	2980	7.28888888888889	cold_november	f3762a1c	Gravel	163
13407	3409	7.28888888888889	cold_november	f3774046	Gravel	163
15449	5451	7.28888888888889	cold_november	f37ac284	Gravel	163
17296	7298	7.28888888888889	cold_november	f37dd2b2	Gravel	163
17766	7768	7.28888888888889	cold_november	f37e8432	Gravel	163
18365	8367	7.28888888888889	cold_november	f383efee	Gravel	163
11308	1310	7.311111111111112	cold_november	f372c5e8	Gravel	164
11492	1494	7.311111111111112	cold_november	f3730d46	Gravel	164
11517	1519	7.311111111111112	cold_november	f37327a4	Gravel	164
13018	3020	7.311111111111112	cold_november	f37638d6	Gravel	164
13364	3366	7.311111111111112	cold_november	f3772de0	Gravel	164
14570	4572	7.311111111111112	cold_november	f37971d6	Gravel	164
14643	4645	7.311111111111112	cold_november	f3798cd4	Gravel	164
14912	4914	7.311111111111112	cold_november	f379f728	Gravel	164
17144	7146	7.311111111111112	cold_november	f37d9180	Gravel	164
18373	8375	7.311111111111112	cold_november	f383f35e	Gravel	164
19735	9737	7.311111111111112	cold_november	f3860554	Gravel	164
10446	448	7.333333333333334	cold_november	f37155b4	Gravel	165
12393	2395	7.333333333333334	cold_november	f37545f2	Gravel	165
15729	5731	7.333333333333334	cold_november	f37b3192	Gravel	165
19490	9492	7.333333333333334	cold_november	f385a6c2	Gravel	165
10176	178	7.355555555555556	cold_november	f370da3a	Gravel	166
11294	1296	7.355555555555556	cold_november	f372c0c0	Gravel	166
12099	2101	7.355555555555556	cold_november	f374b420	Gravel	166
12956	2958	7.355555555555556	cold_november	f37620f8	Gravel	166
13431	3433	7.355555555555556	cold_november	f3774ad2	Gravel	166
17277	7279	7.355555555555556	cold_november	f37dc3da	Gravel	166
17604	7606	7.355555555555556	cold_november	f37e47ba	Gravel	166
19983	9985	7.355555555555556	cold_november	f38662a6	Gravel	166
12016	2018	7.377777777777778	cold_november	f37491ac	Gravel	167
12424	2426	7.377777777777778	cold_november	f3755272	Gravel	167
12940	2942	7.377777777777778	cold_november	f3761b30	Gravel	167
14666	4668	7.377777777777778	cold_november	f37995d0	Gravel	167
15020	5022	7.377777777777778	cold_november	f37a1f3c	Gravel	167
16149	6151	7.377777777777778	cold_november	f37c0b80	Gravel	167
17967	7969	7.377777777777778	cold_november	f37eceba	Gravel	167
18715	8717	7.377777777777778	cold_november	f3847e8c	Gravel	167
19557	9559	7.377777777777778	cold_november	f385c080	Gravel	167
11949	1951	7.4	cold_november	f3747780	Gravel	168
12766	2768	7.4	cold_november	f375d9ae	Gravel	168
14982	4984	7.4	cold_november	f37a10fa	Gravel	168
17860	7862	7.4	cold_november	f37ea67e	Gravel	168
17974	7976	7.4	cold_november	f37ed13a	Gravel	168
11681	1683	7.4222222222222225	cold_november	f373a2d8	Gravel	169
14673	4675	7.4222222222222225	cold_november	f3799850	Gravel	169
16421	6423	7.4222222222222225	cold_november	f37c7458	Gravel	169
16501	6503	7.4222222222222225	cold_november	f37c92da	Gravel	169
17460	7462	7.4222222222222225	cold_november	f37e11aa	Gravel	169
18041	8043	7.4222222222222225	cold_november	f37ef0a2	Gravel	169
18096	8098	7.4222222222222225	cold_november	f37f0556	Gravel	169
18426	8428	7.4222222222222225	cold_november	f38408bc	Gravel	169
10030	32	7.444444444444445	cold_november	f3709e30	Gravel	170
10460	462	7.444444444444445	cold_november	f3715b90	Gravel	170
10542	544	7.444444444444445	cold_november	f3718246	Gravel	170
10859	861	7.444444444444445	cold_november	f3720540	Gravel	170
10984	986	7.444444444444445	cold_november	f3724870	Gravel	170
10999	1001	7.444444444444445	cold_november	f3724f0a	Gravel	170
11372	1374	7.444444444444445	cold_november	f372de8e	Gravel	170
11929	1931	7.444444444444445	cold_november	f3746fec	Gravel	170
13205	3207	7.444444444444445	cold_november	f376b7de	Gravel	170
13253	3255	7.444444444444445	cold_november	f376dc00	Gravel	170
14404	4406	7.444444444444445	cold_november	f3792c12	Gravel	170
16758	6760	7.444444444444445	cold_november	f37cfa7c	Gravel	170
19504	9506	7.444444444444445	cold_november	f385ac58	Gravel	170
10308	310	7.466666666666667	cold_november	f3711720	Gravel	171
10485	487	7.466666666666667	cold_november	f3716c84	Gravel	171
12290	2292	7.466666666666667	cold_november	f3751bf4	Gravel	171
13765	3767	7.466666666666667	cold_november	f377f7c0	Gravel	171
14039	4041	7.466666666666667	cold_november	f3788e1a	Gravel	171
14073	4075	7.466666666666667	cold_november	f3789ad6	Gravel	171
14956	4958	7.466666666666667	cold_november	f37a07a4	Gravel	171
16226	6228	7.466666666666667	cold_november	f37c282c	Gravel	171
17968	7970	7.466666666666667	cold_november	f37ecf14	Gravel	171
18604	8606	7.466666666666667	cold_november	f3844d72	Gravel	171
10525	527	7.48888888888889	cold_november	f3717c10	Gravel	172
10914	916	7.48888888888889	cold_november	f3721a08	Gravel	172
11531	1533	7.48888888888889	cold_november	f373353c	Gravel	172
12041	2043	7.48888888888889	cold_november	f3749bca	Gravel	172
12175	2177	7.48888888888889	cold_november	f374d48c	Gravel	172
12824	2826	7.48888888888889	cold_november	f375efd4	Gravel	172
13145	3147	7.48888888888889	cold_november	f37690f6	Gravel	172
13949	3951	7.48888888888889	cold_november	f3786386	Gravel	172
13980	3982	7.48888888888889	cold_november	f3786eee	Gravel	172
19184	9186	7.48888888888889	cold_november	f3853444	Gravel	172
19375	9377	7.48888888888889	cold_november	f3857b20	Gravel	172
10034	36	7.511111111111112	cold_november	f3709fb6	Gravel	173
10336	338	7.511111111111112	cold_november	f37125f8	Gravel	173
11098	1100	7.511111111111112	cold_november	f37274da	Gravel	173
11351	1353	7.511111111111112	cold_november	f372d682	Gravel	173
11943	1945	7.511111111111112	cold_november	f3747550	Gravel	173
11978	1980	7.511111111111112	cold_november	f3748338	Gravel	173
11998	2000	7.511111111111112	cold_november	f3748a7c	Gravel	173
12608	2610	7.511111111111112	cold_november	f3759840	Gravel	173
13000	3002	7.511111111111112	cold_november	f3763214	Gravel	173
14122	4124	7.511111111111112	cold_november	f378ad46	Gravel	173
14415	4417	7.511111111111112	cold_november	f3793040	Gravel	173
14484	4486	7.511111111111112	cold_november	f3794a1c	Gravel	173
16334	6336	7.511111111111112	cold_november	f37c53ba	Gravel	173
16441	6443	7.511111111111112	cold_november	f37c7bf6	Gravel	173
16621	6623	7.511111111111112	cold_november	f37cc03e	Gravel	173
19329	9331	7.511111111111112	cold_november	f3856a0e	Gravel	173
13492	3494	7.533333333333334	cold_november	f377659e	Gravel	174
15441	5443	7.533333333333334	cold_november	f37abfaa	Gravel	174
16233	6235	7.533333333333334	cold_november	f37c2ab6	Gravel	174
16395	6397	7.533333333333334	cold_november	f37c6af8	Gravel	174
16915	6917	7.533333333333334	cold_november	f37d3c26	Gravel	174
19232	9234	7.533333333333334	cold_november	f38545e2	Gravel	174
11014	1016	7.555555555555556	cold_november	f3725568	Gravel	175
11330	1332	7.555555555555556	cold_november	f372ce30	Gravel	175
14678	4680	7.555555555555556	cold_november	f3799a58	Gravel	175
15863	5865	7.555555555555556	cold_november	f37b66da	Gravel	175
16177	6179	7.555555555555556	cold_november	f37c15d0	Gravel	175
16478	6480	7.555555555555556	cold_november	f37c89e8	Gravel	175
17953	7955	7.555555555555556	cold_november	f37ec94c	Gravel	175
18654	8656	7.555555555555556	cold_november	f3845fd8	Gravel	175
10172	174	7.577777777777778	cold_november	f370d864	Gravel	176
11981	1983	7.577777777777778	cold_november	f3748446	Gravel	176
13118	3120	7.577777777777778	cold_november	f37684d0	Gravel	176
14165	4167	7.577777777777778	cold_november	f378bd68	Gravel	176
14783	4785	7.577777777777778	cold_november	f379c5f0	Gravel	176
16886	6888	7.577777777777778	cold_november	f37d314a	Gravel	176
19871	9873	7.577777777777778	cold_november	f386389e	Gravel	176
10468	470	7.6000000000000005	cold_november	f3715e88	Gravel	177
10912	914	7.6000000000000005	cold_november	f372194a	Gravel	177
12735	2737	7.6000000000000005	cold_november	f375c928	Gravel	177
13580	3582	7.6000000000000005	cold_november	f3778ca4	Gravel	177
13952	3954	7.6000000000000005	cold_november	f3786494	Gravel	177
14596	4598	7.6000000000000005	cold_november	f3797b54	Gravel	177
16166	6168	7.6000000000000005	cold_november	f37c11de	Gravel	177
16601	6603	7.6000000000000005	cold_november	f37cb8e6	Gravel	177
18457	8459	7.6000000000000005	cold_november	f3841474	Gravel	177
18519	8521	7.6000000000000005	cold_november	f3842c34	Gravel	177
18585	8587	7.6000000000000005	cold_november	f3844638	Gravel	177
11139	1141	7.622222222222223	cold_november	f37283e4	Gravel	178
12233	2235	7.622222222222223	cold_november	f37503da	Gravel	178
15288	5290	7.622222222222223	cold_november	f37a8616	Gravel	178
16355	6357	7.622222222222223	cold_november	f37c5bda	Gravel	178
17843	7845	7.622222222222223	cold_november	f37ea020	Gravel	178
18529	8531	7.622222222222223	cold_november	f3842fd6	Gravel	178
18623	8625	7.622222222222223	cold_november	f384545c	Gravel	178
10708	710	7.644444444444445	cold_november	f371c53a	Gravel	179
10852	854	7.644444444444445	cold_november	f37202b6	Gravel	179
11051	1053	7.644444444444445	cold_november	f3726328	Gravel	179
12040	2042	7.644444444444445	cold_november	f3749b70	Gravel	179
14032	4034	7.644444444444445	cold_november	f3788b5e	Gravel	179
14139	4141	7.644444444444445	cold_november	f378b372	Gravel	179
14667	4669	7.644444444444445	cold_november	f379962a	Gravel	179
14699	4701	7.644444444444445	cold_november	f379a21e	Gravel	179
15014	5016	7.644444444444445	cold_november	f37a1d16	Gravel	179
15415	5417	7.644444444444445	cold_november	f37ab58c	Gravel	179
16611	6613	7.644444444444445	cold_november	f37cbc74	Gravel	179
17480	7482	7.644444444444445	cold_november	f37e1902	Gravel	179
17538	7540	7.644444444444445	cold_november	f37e2f0a	Gravel	179
18951	8953	7.644444444444445	cold_november	f384d9f4	Gravel	179
19325	9327	7.644444444444445	cold_november	f385689c	Gravel	179
10679	681	7.666666666666667	cold_november	f371ba68	Gravel	180
11459	1461	7.666666666666667	cold_november	f372ff90	Gravel	180
12581	2583	7.666666666666667	cold_november	f3758cb0	Gravel	180
13149	3151	7.666666666666667	cold_november	f3769272	Gravel	180
14652	4654	7.666666666666667	cold_november	f37990a8	Gravel	180
14953	4955	7.666666666666667	cold_november	f37a0696	Gravel	180
16757	6759	7.666666666666667	cold_november	f37cfa22	Gravel	180
17442	7444	7.666666666666667	cold_november	f37e0ad4	Gravel	180
17618	7620	7.666666666666667	cold_november	f37e4cb0	Gravel	180
18821	8823	7.666666666666667	cold_november	f384a966	Gravel	180
18975	8977	7.666666666666667	cold_november	f384e5ca	Gravel	180
10950	952	7.688888888888889	cold_november	f3722dcc	Gravel	181
11556	1558	7.688888888888889	cold_november	f37346d0	Gravel	181
12103	2105	7.688888888888889	cold_november	f374b5c4	Gravel	181
12267	2269	7.688888888888889	cold_november	f37510c8	Gravel	181
13069	3071	7.688888888888889	cold_november	f3765654	Gravel	181
13902	3904	7.688888888888889	cold_november	f37851ac	Gravel	181
18518	8520	7.688888888888889	cold_november	f3842bda	Gravel	181
19725	9727	7.688888888888889	cold_november	f386018a	Gravel	181
10356	358	7.711111111111111	cold_november	f3713322	Gravel	182
10388	390	7.711111111111111	cold_november	f371401a	Gravel	182
10691	693	7.711111111111111	cold_november	f371bef0	Gravel	182
11461	1463	7.711111111111111	cold_november	f37300a8	Gravel	182
15802	5804	7.711111111111111	cold_november	f37b4fce	Gravel	182
16349	6351	7.711111111111111	cold_november	f37c596e	Gravel	182
18051	8053	7.711111111111111	cold_november	f37ef43a	Gravel	182
18147	8149	7.711111111111111	cold_november	f37f182a	Gravel	182
18179	8181	7.711111111111111	cold_november	f37f2414	Gravel	182
13132	3134	7.733333333333334	cold_november	f3768be2	Gravel	183
13166	3168	7.733333333333334	cold_november	f37698ee	Gravel	183
13985	3987	7.733333333333334	cold_november	f37870ec	Gravel	183
14600	4602	7.733333333333334	cold_november	f3797cd0	Gravel	183
15211	5213	7.733333333333334	cold_november	f37a699c	Gravel	183
17658	7660	7.733333333333334	cold_november	f37e5c1e	Gravel	183
18057	8059	7.733333333333334	cold_november	f37ef660	Gravel	183
19793	9795	7.733333333333334	cold_november	f3861bde	Gravel	183
19869	9871	7.733333333333334	cold_november	f38637ea	Gravel	183
10184	186	7.755555555555556	cold_november	f370dd96	Gravel	184
11717	1719	7.755555555555556	cold_november	f373be62	Gravel	184
12293	2295	7.755555555555556	cold_november	f3751e1a	Gravel	184
12536	2538	7.755555555555556	cold_november	f3757c70	Gravel	184
13839	3841	7.755555555555556	cold_november	f3783a1e	Gravel	184
14254	4256	7.755555555555556	cold_november	f378e32e	Gravel	184
15434	5436	7.755555555555556	cold_november	f37abcf8	Gravel	184
18172	8174	7.755555555555556	cold_november	f37f218a	Gravel	184
10979	981	7.777777777777779	cold_november	f37245b4	Gravel	185
11445	1447	7.777777777777779	cold_november	f372fa36	Gravel	185
11536	1538	7.777777777777779	cold_november	f37338de	Gravel	185
13593	3595	7.777777777777779	cold_november	f37792bc	Gravel	185
14275	4277	7.777777777777779	cold_november	f378efe0	Gravel	185
17402	7404	7.777777777777779	cold_november	f37dfa44	Gravel	185
17638	7640	7.777777777777779	cold_november	f37e5426	Gravel	185
17886	7888	7.777777777777779	cold_november	f37eb04c	Gravel	185
19456	9458	7.777777777777779	cold_november	f3859a06	Gravel	185
10586	588	7.800000000000001	cold_november	f37192f4	Gravel	186
12528	2530	7.800000000000001	cold_november	f37578f6	Gravel	186
14441	4443	7.800000000000001	cold_november	f3793a4a	Gravel	186
14803	4805	7.800000000000001	cold_november	f379cdca	Gravel	186
17143	7145	7.800000000000001	cold_november	f37d9126	Gravel	186
18248	8250	7.800000000000001	cold_november	f37f3dbe	Gravel	186
18275	8277	7.800000000000001	cold_november	f37f47d2	Gravel	186
19002	9004	7.800000000000001	cold_november	f384efca	Gravel	186
13152	3154	7.822222222222223	cold_november	f376938a	Gravel	187
13935	3937	7.822222222222223	cold_november	f3785e86	Gravel	187
14568	4570	7.822222222222223	cold_november	f3797122	Gravel	187
15659	5661	7.822222222222223	cold_november	f37b1158	Gravel	187
16260	6262	7.822222222222223	cold_november	f37c356a	Gravel	187
16364	6366	7.822222222222223	cold_november	f37c5f0e	Gravel	187
18673	8675	7.822222222222223	cold_november	f3846758	Gravel	187
19691	9693	7.822222222222223	cold_november	f385f262	Gravel	187
10139	141	7.844444444444445	cold_november	f370cb44	Gravel	188
11654	1656	7.844444444444445	cold_november	f3738e7e	Gravel	188
12223	2225	7.844444444444445	cold_november	f3750038	Gravel	188
12365	2367	7.844444444444445	cold_november	f3753bb6	Gravel	188
12516	2518	7.844444444444445	cold_november	f3757446	Gravel	188
12871	2873	7.844444444444445	cold_november	f3760154	Gravel	188
13160	3162	7.844444444444445	cold_november	f3769678	Gravel	188
13974	3976	7.844444444444445	cold_november	f3786c64	Gravel	188
14582	4584	7.844444444444445	cold_november	f3797622	Gravel	188
15753	5755	7.844444444444445	cold_november	f37b3dd6	Gravel	188
16789	6791	7.844444444444445	cold_november	f37d076a	Gravel	188
